tweet_id,tweet_date,tweet_source,tweet_text,tweet_user,tweet_favorites,tweet_retweets,
1.27E+18,17-06-2020 16:13,Twitter for iPhone,"RT @tv9kannada: India Vs China - See Who Is More Powerful In Mountain Warfare?

Video Link ► https://t.co/5qylsVAcga

#TV9Kannada #IndiaVsC…",ChowkidarPraka,0,1,
,,,,,,,
1.27E+18,17-06-2020 16:11,Twitter for Android,"A Very Strong Message And Clear Message From The Prime Minister of India @narendramodi ji.
Remember this is not 196… https://t.co/JafhO1LH0P",Akashsakore5,5,0,
,,,,,,,
1.27E+18,17-06-2020 15:55,Twitter Web App,"@republic @gauravbh I think Republic TV forget the nation name
Remember the name
#IndiaVsChina",Basith2804,0,0,
,,,,,,,
1.27E+18,17-06-2020 15:55,Twitter Web App,"Enough is enough
India should not talk anymore.....

#IndiaVsChina",rajatkofficial,0,0,
,,,,,,,
1.27E+18,17-06-2020 15:45,Twitter for Android,How dangerous are the Indian commies? Well you can judge them by this picture. I told it before and saying again In… https://t.co/sTUW3wa7hN,getsouro,0,0,
,,,,,,,
1.27E+18,17-06-2020 15:44,Twitter for Android,"@republic I m a bengali.
I have started calling it #Sugar instead of #Chini !
#BoycottChineseProducts… https://t.co/548gFXHY14",Diyaiam123,0,0,
,,,,,,,
1.27E+18,17-06-2020 15:38,Twitter for Android,"আহা কি শান্তি 
 Go ahead China Army, our government will not support you but 85% of the people will support you… https://t.co/NyhTDRpSxB",kammal_bd,0,0,
,,,,,,,
1.27E+18,17-06-2020 15:36,Twitter for Android,"CHINA =the root cause for all problems!?salute to the brave martyrs
#indiavschina",MBharadwaj25,0,0,
,,,,,,,
1.27E+18,17-06-2020 15:30,Twitter for Android,@SairaMeharr @HinaRKharal India pledges to respond China's aggression on LAC through Bollywood but shooting of the… https://t.co/ACvW6yLYnf,phulpotonaeem,2,1,
,,,,,,,
1.27E+18,17-06-2020 15:30,Twitter Web App,"While we sleep, they fought &amp; died,
While they weep, we sleep. 
#indiavschina",sri2kanthK,0,0,
,,,,,,,
1.27E+18,17-06-2020 15:23,Twitter for Android,"RT @SiddharthRane7: The sad truth is we all forget it just by saying ""They will be remembered"".

#IndiaChinaFaceOff #IndiaChinaBorder #Indi…",pranay_patil1,0,1,
,,,,,,,
1.27E+18,17-06-2020 15:21,Twitter for Android,"1 ke #badle 10
20 ke #badle 200

Rip😭😭😭

#badla
#hindustanzindabad
#GalwanValley 
#BoycottChineseProducts… https://t.co/FMfCZsNnC1",realaman09,0,0,
,,,,,,,
1.27E+18,17-06-2020 15:21,Twitter for Android,"We conquer.
We kill..
#indiavschina https://t.co/EhgUd9WIzR",IMMahes82031244,0,0,
,,,,,,,
1.27E+18,17-06-2020 15:16,Twitter for Android,"RT @ItsLITBro4: We will conquer. We will win! #WeStandWithINDIANArmy
#indiavschina #PMMODIJawabdo #worldwar3 https://t.co/vnvXtJzyyc",Theagarwalabhi,0,1,
,,,,,,,
1.27E+18,17-06-2020 15:15,Twitter for iPhone,"Up in the mountains, stands a group of patriots, like brothers, shoulder to shoulder, with valour they stand as one… https://t.co/98Bl9rfh39",PalashHassanan1,0,0,
,,,,,,,
1.27E+18,17-06-2020 15:13,Twitter Web App,"We will conquer. We will win! #WeStandWithINDIANArmy
#indiavschina #PMMODIJawabdo #worldwar3 https://t.co/vnvXtJzyyc",ItsLITBro4,1,1,
,,,,,,,
1.27E+18,17-06-2020 15:10,Twitter Web App,"Colonel Santosh Babu Funeral In Suryapet Tomorrow | V6 News
Watch Video &gt;&gt; https://t.co/zO2jGCWrkW

#IndiaVsChina… https://t.co/wIGLTVG7vJ",V6News,8,0,
,,,,,,,
1.27E+18,17-06-2020 14:46,Twitter for Android,"Photo of the Day: India's Rama takes on China's dragon - Taiwan News.. 

https://t.co/s2LuKW73eW

#indiavschina… https://t.co/jAkZuIjN90",jivanchavan,2,1,
,,,,,,,
1.27E+18,17-06-2020 14:24,Twitter for Android,"Heroes! I bow my head in respect and admiration for the selfless sacrifice you've made for the country

Thank you f… https://t.co/732IPkHbt4",cviignesh,0,0,
,,,,,,,
1.27E+18,17-06-2020 14:04,Twitter for Android,"@RahulGandhi Mr. @RahulGandhi 
It's not #BJPvsChina 
It's #IndiaVsChina

Simple question to you -
#areYouRealAnime ?",IamSourabh01,0,0,
,,,,,,,
1.27E+18,17-06-2020 13:48,Twitter for Android,These are mere Political Posturing for Public Consumption.... These People at Borders are Rusted today.. These ofte… https://t.co/cV7pDCGEAd,VE23VJAY,0,0,
,,,,,,,
1.27E+18,17-06-2020 13:48,Twitter for Android,"RT @naveenjindalbjp: PM Narendra Modi gives tough message to China
.
.
. 
#NarendraModi  #IndianArmy

#TrustNaMo #galvanvalley #IndiaVsChin…",SharmaSarav,0,4,
,,,,,,,
1.27E+18,17-06-2020 13:43,Twitter for Android,40 Chinese   .... say cheers.... These counts seldom sway Indian Public Attention from Universal impotency of Gujar… https://t.co/xtuPvmwRfs,VE23VJAY,0,0,
,,,,,,,
1.27E+18,17-06-2020 13:42,Twitter for Android,Nobody   these days die of WAR at Borders.. They die either fighting State Sponsored Terrorists for Political Inter… https://t.co/rCXXSnCFob,VE23VJAY,0,0,
,,,,,,,
1.27E+18,17-06-2020 13:41,Twitter for Android,Is this why.. the Compensation to the Martyred of fist fughts is only two &amp; not twenty Lakhs??#IndiaVsChina https://t.co/NixHUt8UNE,VE23VJAY,0,0,
,,,,,,,
1.27E+18,17-06-2020 13:39,Twitter for Android,"RT @naveenjindalbjp: PM Narendra Modi gives tough message to China
.
.
. 
#NarendraModi  #IndianArmy

#TrustNaMo #galvanvalley #IndiaVsChin…",AjayPandey__,0,4,
,,,,,,,
1.27E+18,17-06-2020 13:02,Twitter for Android,"The situation in Ladakh’s strategic Galwan Valley

#galwanvalley #china
#indiavschina
#NarendraModi #JammuKashmir https://t.co/PAJ3b0UNxj",AdnanAhShah1,4,0,
,,,,,,,
1.27E+18,17-06-2020 13:02,Twitter Web App,"PM Narendra Modi gives tough message to China
.
.
. 
#NarendraModi  #IndianArmy

#TrustNaMo #galvanvalley… https://t.co/1iKOkOtOpG",naveenjindalbjp,4,4,
,,,,,,,
1.27E+18,17-06-2020 12:21,Twitter for Android,India pledges to respond China's aggression on LAC through Bollywood but shooting of the same is delayed owing to t… https://t.co/kz2k4YLr6e,inaamph,0,0,
,,,,,,,
1.27E+18,17-06-2020 12:17,Twitter Web App,"Nepal Worried Over Conflict between the Two Countries

#Galwan #Valley #LAC #Ladakh #Indianarmy #indiavschina… https://t.co/lNxYWJEGMo",newstrends_tech,1,0,
,,,,,,,
1.27E+18,17-06-2020 12:04,Twitter Web App,Nifty 50 Market Analysis for 18th Jun 2020 Wednesday Option Trading Strategy #NSE #BSE #Nifty50 #BankNifty… https://t.co/VIAH15NVe5,LEARNTINVEST,0,0,
,,,,,,,
1.27E+18,17-06-2020 11:56,Twitter Web App,Bank Nifty Market Analysis for 18th Jun 2020 Wednesday Option Trading Strategy #NSE #BSE #Nifty50 #BankNifty… https://t.co/FunqI0fNkO,LEARNTINVEST,1,0,
,,,,,,,
1.27E+18,17-06-2020 11:55,Twitter Web App,"India China latest: Demands to ‘boycott China’ surge – Chinese embassy targeted, WW3 fears
https://t.co/jAG2b67qnH… https://t.co/q5AAqtK9Z2",worldabcnews,1,0,
,,,,,,,
1.27E+18,17-06-2020 11:48,Twitter for Android,"Dear @SamsungIndia,  it's the right time for you to grab the market,  you should place an alternative to every Chin… https://t.co/P6B2ZBheGs",KaustabhSaikia3,0,0,
,,,,,,,
1.27E+18,17-06-2020 11:40,Twitter Web App,Salute the martyrs for their courage..🙏🙏🙏😢😢😢 #IndianArmy #RespectIndianArmy #IndiaChinaFaceOff #GalwanValley… https://t.co/q0Y9IcO1kl,RajaSine,1,0,
,,,,,,,
1.27E+18,17-06-2020 11:31,Twitter for Android,RT @anandkumar9483: #indiavschina Enough! Enough! this incident should not be tolerated. India has lost his 20 sons. We should take revenge…,RISHIKANTYADA14,0,1,
,,,,,,,
1.27E+18,17-06-2020 10:50,Twitter for Android,RT @BramsShivani: #ShwetaSingh should have to apologize from all indians for disrespecting #IndianArmy for defending politicians. We all kn…,imrakabhai,0,1,
,,,,,,,
1.27E+18,17-06-2020 09:57,Twitter Web App,"INDIA VS CHINA | Ladakh Border Fight Real Reason | 
World War 3

Link : https://t.co/obMWMEgiHE

#IndianArmy… https://t.co/KPETomjcNj",ArthifUtube,1,0,
,,,,,,,
1.27E+18,17-06-2020 09:54,Twitter for Android,"How #indiavschina
@India is Powerful comparing with @china in War Position so be ready China for @war

https://t.co/3RhKalt4bF",Amolkambli,0,0,
,,,,,,,
1.27E+18,17-06-2020 09:52,Twitter for iPhone,Looks like #india has fucked it messing with bigboys #china #indiavschina #war #modikutah,at02boy1,1,0,
,,,,,,,
1.27E+18,17-06-2020 09:41,Twitter for Android,#ShwetaSingh should have to apologize from all indians for disrespecting #IndianArmy for defending politicians. We… https://t.co/L7OXo6zbUS,BramsShivani,5,1,
,,,,,,,
1.27E+18,17-06-2020 09:36,Twitter for iPhone,Jai hind 🇮🇳 we proud of you #IndianArmy #JaiHind #IndiaVsChina,NinadGaikwad_NX,0,0,
,,,,,,,
1.27E+18,17-06-2020 09:29,Twitter Web App,"#WeStandWithIndianArmy
Rip Indian Soldiers those Martyed in Galwan Valley #indiavschina https://t.co/waaDST2x0q",im_sachin11,7,1,
,,,,,,,
1.27E+18,17-06-2020 09:22,Twitter for Android,"RT @iamAnkurPandey: 20 indian soldiers martyred. Rajesh Orang is one of them. RIP #IndiaChinaFaceOff
#GalwanValley 
#IndianArmy
#indiavschi…",DevSarkaar,0,1,
,,,,,,,
1.27E+18,17-06-2020 09:18,Twitter for Android,"RT @kailashbhardw16: No One Deserves the Title Of a 'Hero' more Than A Soldier ❤
We Salute You Indian Army 🙌
We all salute our Indian heroe…",VijaySheryaar,0,1,
,,,,,,,
1.27E+18,17-06-2020 09:07,Twitter Web App,As per reliable sources casualties of PLA are more than hundred as their helicopters are still picking dead bodies… https://t.co/b9N5zHb0mk,Skbhargav71,3,0,
,,,,,,,
1.27E+18,17-06-2020 09:07,Twitter Web App,"India Vs China - See Who Is More Powerful In Mountain Warfare?

Video Link ► https://t.co/5qylsVAcga

#TV9Kannada… https://t.co/l05328FCV0",tv9kannada,11,1,
,,,,,,,
1.27E+18,17-06-2020 09:02,Twitter for Android,@priyankagandhi @narendramodi is it #indiavschina or #bjpvsChina?,skumarcool008,0,0,
,,,,,,,
1.27E+18,17-06-2020 09:01,Twitter for Android,RT @Iam_arobinda: SALUTE to the Indian army who sacrifices their lives to protect our motherland. Our deepest respect 🙏 and prayers should…,NishaYSIndian,0,1,
,,,,,,,
1.27E+18,17-06-2020 09:01,Twitter Web App,"Kargil Martyr's Lance Naik Gopaiah Chary Wife Visits Santhosh Babu House 
Watch Video &gt;&gt; https://t.co/gI8Y8SiNxh… https://t.co/k4i6WELIP3",NtvTeluguLive,4,0,
,,,,,,,
1.27E+18,17-06-2020 09:00,Twitter for Android,SALUTE to the Indian army who sacrifices their lives to protect our motherland. Our deepest respect 🙏 and prayers s… https://t.co/jICjLinm4V,Iam_arobinda,5,1,"Place(_api=<tweepy.api.API object at 0x0000015C69B71048>, id='5cc6224b06089bd4', url='https://api.twitter.com/1.1/geo/id/5cc6224b06089bd4.json', place_type='city', name='Rourkela Industrial Township', full_name='Rourkela Industrial Township, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000015C69B71048>, type='Polygon', coordinates=[[[84.835499, 22.172567], [84.904707, 22.172567], [84.904707, 22.228154], [84.835499, 22.228154]]]), attributes={})"
,,,,,,,
1.27E+18,17-06-2020 08:59,Twitter for Android,"Not For Sale🔖
.
.
.
#indiachinaborder #indiachinafaceoff #indiavschina #madeinchina #aatmanirbharbharat… https://t.co/zYmGFTtlVX",thewhyfi,1,0,
,,,,,,,
1.27E+18,17-06-2020 08:53,Twitter for Android,"#TeachLessonToChina
We need to stop buying chinese products from now onwards. That doesn't mean buy only indian pro… https://t.co/LT0lFAPIhW",Magesh169,1,0,
,,,,,,,
1.27E+18,17-06-2020 08:40,Twitter for Android,"RT @SPEAKER58484736: Next one is OUT 📸
India china border issue &amp;
20 soldiers died in this attack🥺😔
#IndiaChinaFaceOff #GalwanValley
#India…",smohanprasad28,0,1,
,,,,,,,
1.27E+18,17-06-2020 08:38,Twitter for Android,"Next one is OUT 📸
India china border issue &amp;
20 soldiers died in this attack🥺😔
#IndiaChinaFaceOff #GalwanValley… https://t.co/Ucfxt6MgKj",SPEAKER58484736,1,1,
,,,,,,,
1.27E+18,17-06-2020 08:27,Twitter for Android,"RT @A_X_A_T: No One Deserves the Title Of a 'Hero' more Than A Soldier ❤
We Salute You Indian Army 🙌
We all salute our Indian heroes and pa…",Rajatmp1998,0,2,
,,,,,,,
1.27E+18,17-06-2020 08:24,Twitter for Android,#indiavschina Enough! Enough! this incident should not be tolerated. India has lost his 20 sons. We should take rev… https://t.co/Sam6j4JNCH,anandkumar9483,5,1,
,,,,,,,
1.27E+18,17-06-2020 08:10,Twitter for Android,"@globaltimesnews
CHINA REMEMBER 1989.
#IndiaVsChina",saikatbiswas0,0,0,
,,,,,,,
1.27E+18,17-06-2020 07:45,Twitter Web App,"Battle of #worldwar3 is at its critical phase, which leads to greater scale in sometime....
#IndiaVsChina &amp;… https://t.co/k5xhiZLaxC",ambarishsinh,0,0,
,,,,,,,
1.27E+18,17-06-2020 07:44,Twitter for Android,"Chinese people should not be leaved simply.......
they should be killed...... 
#WeStandWithIndianArmy 
#worldwar3 #IndianArmy #indiavschina",Mugundh66109676,0,0,
,,,,,,,
1.27E+18,17-06-2020 07:42,Twitter for Android,"20 Indian soldiers killed in India-China conflict Army with official explanation
https://t.co/gU0XNSYyM3
#Trending… https://t.co/Y7rG9XHFnU",newsteamz,0,0,
,,,,,,,
1.27E+18,17-06-2020 07:30,Twitter for iPhone,"I can't go and fight on the border, but at best, I can promise that I will not buy any Chinese products application… https://t.co/fsEN5W2ZRb",ihrithikRoshann,0,0,
,,,,,,,
1.27E+18,17-06-2020 07:26,Twitter for Android,@rvaidya2000 @sgurumurthy @kanimozhi @girishalva @prafullaketkar @Prof_Hariom @ranganaathan @jspandey_… https://t.co/JWVPxubjR2,iyer_rn,5,1,
,,,,,,,
1.27E+18,17-06-2020 07:26,Twitter Web App,"@GauravGarg888 And for this first we need to unite!
This fight is not about #bjpvschina this is #indiavschina!",Fuckthe_gravity,0,0,
,,,,,,,
1.27E+18,17-06-2020 07:24,Twitter for Android,"And they said Manmohan Singh was the quiet one?🙄

#IndiaChinaFaceOff #IndiaChinaBorder #IndianArmy #chinaindiaborder #indiavschina",SauravS9,0,0,
,,,,,,,
1.27E+18,17-06-2020 07:23,Twitter Web App,"we will not forget, we will not forgive.
if you want peace be prepared for war!!!
#indiavschina",Anurag94Solanki,0,0,
,,,,,,,
1.27E+18,17-06-2020 07:18,Twitter for Android,"Our 3, their 5
Our 20, their 43
It's not a football match that you are gloating over the score.
20 families has los… https://t.co/Vkv2w8IfBC",deepak_pabale,5,1,
,,,,,,,
1.27E+18,17-06-2020 07:17,Twitter for Android,"People criticizing @narendramodi ji for #indiavschina have just watched
Nayak: The real hero.",utkarshvedsingh,0,0,
,,,,,,,
1.27E+18,17-06-2020 07:06,Twitter for Android,"WTF Twitter, POK is 'Azad Kashmir'? Can you please provide us your source in international law according to which P… https://t.co/SKwZC0KVcj",Sahastranshu2,2,0,
,,,,,,,
1.27E+18,17-06-2020 06:48,Twitter for Android,"@TimesNow What indian got killed 20 soldiers and didn't even capture their land 😂😂
#indiavschina 
#IndianArmy… https://t.co/MLtS0D5rB9",sadoch,0,0,
,,,,,,,
1.27E+18,17-06-2020 06:47,Twitter Web App,"RT @fortune_human: Indian Army is fighting for us by its own way.
Fortune, declares open support to companies moving from China to India, i…",SriDeepak,0,2,
,,,,,,,
1.27E+18,17-06-2020 06:18,Twitter for Android,Salute to our REAL HEROES who laid their lives protecting and honouring our border. May god give their families utm… https://t.co/jWTOEKcM2Y,imsaksham18,1,0,"Place(_api=<tweepy.api.API object at 0x0000015C69B71048>, id='b850c1bfd38f30e0', url='https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', place_type='country', name='India', full_name='India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000015C69B71048>, type='Polygon', coordinates=[[[67.997691, 6.622513], [97.170672, 6.622513], [97.170672, 33.254896], [67.997691, 33.254896]]]), attributes={})"
,,,,,,,
1.27E+18,17-06-2020 06:17,Twitter Web App,"Indian Army is fighting for us by its own way.
Fortune, declares open support to companies moving from China to Ind… https://t.co/EoyXUB32uX",fortune_human,2,2,
,,,,,,,
1.27E+18,17-06-2020 06:17,Twitter for Android,RT @aniketsp: Its really pathetic how some people are converting #indiavsChina into #ModivsChina! There is a limit to personal hatred. We d…,manishch7297,0,3,
,,,,,,,
1.27E+18,17-06-2020 06:16,Twitter for Android,"The sad truth is we all forget it just by saying ""They will be remembered"".

#IndiaChinaFaceOff #IndiaChinaBorder… https://t.co/tgKU5fdfTD",SiddharthRane7,0,1,
,,,,,,,
1.27E+18,17-06-2020 06:03,Twitter for iPhone,RT @aniketsp: Its really pathetic how some people are converting #indiavsChina into #ModivsChina! There is a limit to personal hatred. We d…,27Sadagoba,0,3,
,,,,,,,
1.27E+18,17-06-2020 05:48,Twitter Web App,Its really pathetic how some people are converting #indiavsChina into #ModivsChina! There is a limit to personal ha… https://t.co/aTGHk4mzwP,aniketsp,8,3,
,,,,,,,
1.27E+18,17-06-2020 05:37,Twitter for Android,How China Killed Our Soldiers #dontask We are talking in diplomatic way &amp; pressing out in Intl community. That's It… https://t.co/PGU4SmE2fz,01speedster,0,0,
,,,,,,,
1.27E+18,17-06-2020 05:18,Twitter Web App,#IndiaVsChina tensions rise - What will be the affect on the markets? Many stocks discounted this and rallied yeste… https://t.co/MWAN7keVF8,TrakInvest,0,0,
,,,,,,,
1.27E+18,17-06-2020 05:06,Twitter for iPhone,RT @actressLeslieT: Salute our Indian Army. Jai Hind. Om Shanti. #IndiaChinaFaceOff #indiavschina #BoycottChineseProduct #chinaindiaborder…,forammehta5,0,3,
,,,,,,,
1.27E+18,17-06-2020 04:55,Twitter for Android,@_AnchalRai They won't mention this because they are afraid they might lose their crucial votes. Dear indians think… https://t.co/TKEHSotvXq,jaiswal_adt,3,0,"Place(_api=<tweepy.api.API object at 0x0000015C69B71048>, id='3135579c0c859cee', url='https://api.twitter.com/1.1/geo/id/3135579c0c859cee.json', place_type='city', name='Haora', full_name='Haora, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000015C69B71048>, type='Polygon', coordinates=[[[88.014244, 22.396021], [88.421124, 22.396021], [88.421124, 23.02195], [88.014244, 23.02195]]]), attributes={})"
,,,,,,,
1.27E+18,17-06-2020 04:54,Twitter for iPhone,Pray for peace. Pray for Soldiers’ lives. War is not easy. It destroys everything. Peace. Peace. Peace. #peace #indiavschina,imitthatkaur,2,0,
,,,,,,,
1.27E+18,17-06-2020 04:50,Twitter for Android,"RT @RahulWa52839472: ""If a man says that he is not afraid      of dying,
 He is lying or a man of the Indian Army. ""🇮🇳
Salute to the martyr…",priyankpatel42,0,3,
,,,,,,,
1.27E+18,17-06-2020 04:45,Twitter for Android,"Even though #worldwar3 happening, is a very slim possibility... The mere thought of it is a cause of consern... Esp… https://t.co/rl7PDyfYKj",thegabruway,0,0,
,,,,,,,
1.27E+18,17-06-2020 04:37,Twitter for Android,"I salute to the supreme sacrifice of #IndianArmy in #IndiaChinaFaceOffNow at Galwan Valley. RIP Bravehearts 🙏
Condo… https://t.co/FKtPucJCZs",SagarManasu,0,0,
,,,,,,,
1.27E+18,17-06-2020 04:33,Twitter for Android,"I have #Oppo
&amp;
It's a #Poop

#OppoIsPoop #BoycottChineseProducts #worldwar3 #chinaindiaborder #ChinaIndiaFaceoff… https://t.co/Rg1zxGnrHw",iamShivank_,0,0,
,,,,,,,
1.27E+18,17-06-2020 04:31,Twitter for Android,#indiavschina🇮🇳🇨🇳 after 1975 yesterday saw the biggest casualty at the border of our 20 soldiers who have been mart… https://t.co/5DfuSZ4ckP,Satyaji50686758,0,0,
,,,,,,,
1.27E+18,17-06-2020 04:18,Twitter for Android,"RT @RahulWa52839472: ""If a man says that he is not afraid      of dying,
 He is lying or a man of the Indian Army. ""🇮🇳
Salute to the martyr…",RajoriyaBhavesh,0,3,
,,,,,,,
1.27E+18,17-06-2020 03:58,Twitter for Android,20 Indian Army personnel were killed during a violent confrontation with Chinese troops in the Galwan Valley in eas… https://t.co/9vGoXjiFQS,01speedster,1,0,
,,,,,,,
1.27E+18,17-06-2020 03:43,Twitter for Android,"#NorthKorea is about to start #worldwar3 now it seems...
#indiavschina surprised me too, like shit who knew y'all hated eachother so much.",Grappler_senpai,0,0,
,,,,,,,
1.27E+18,17-06-2020 03:36,Twitter for Android,"Jai Hind 🙏
 🙏Rest in peace our Heroes 💔
#IndianArmy #IndianArmyNumber1 #Indian #Ladakh #IndiaStandWithArmyAndModi… https://t.co/0o5KbEbJJY",KunalyadavIts,1,0,
,,,,,,,
1.27E+18,17-06-2020 03:36,Twitter for iPhone,Ur bio says “waiting to join a political party” and since u live in Delhi u should probably join @AAPDelhi .. as a… https://t.co/aYtuzNwI13,NameGSR,0,0,
,,,,,,,
1.27E+18,17-06-2020 03:24,Twitter for Android,"RT @gvkreddi: Watching TV, one gets a feeling that retired defense experts are more than actual defense strength...

Channels are bringing…",saurabhsingh35,0,7,
,,,,,,,
1.27E+18,17-06-2020 03:16,Twitter for Android,RT @actressLeslieT: Salute our Indian Army. Jai Hind. Om Shanti. #IndiaChinaFaceOff #indiavschina #BoycottChineseProduct #chinaindiaborder…,Leslieshow_26,0,3,
,,,,,,,
1.27E+18,17-06-2020 03:15,Twitter for Android,RT @actressLeslieT: Salute our Indian Army. Jai Hind. Om Shanti. #IndiaChinaFaceOff #indiavschina #BoycottChineseProduct #chinaindiaborder…,Actressleslie,0,3,
,,,,,,,
1.27E+18,17-06-2020 03:14,Twitter for Android,"We want Surgical Strike 
#IndianArmy #indiavschina",mirnasiir,3,0,
,,,,,,,
1.27E+18,17-06-2020 03:14,Twitter for Android,Salute our Indian Army. Jai Hind. Om Shanti. #IndiaChinaFaceOff #indiavschina #BoycottChineseProduct… https://t.co/GB28kD93ES,actressLeslieT,7,3,
,,,,,,,
1.27E+18,17-06-2020 02:51,Twitter Web App,"Humanity lose, human win.

#Indiavschina",AkashFeddewar,0,0,
,,,,,,,
1.27E+18,17-06-2020 02:28,Twitter for Android,"#SenaSeMaafiMaangoAajTak
Waah modi ji waahh....
Jab baat #surgicalstrike success ki ho toh credits goes to modi ji… https://t.co/uyTJKJ6ir1",Tushar_481,1,0,
,,,,,,,
1.27E+18,17-06-2020 02:22,Twitter Web App,#indiavschina is that the beginning of #worldwar3 ???,rehanmushtaq1,0,0,
,,,,,,,
1.27E+18,17-06-2020 01:59,Twitter for Android,Heartfelt tributes to our brave soldiers for their supreme sacrifice in Ladakh. Their valour and ultimate sacrifice… https://t.co/HQYXKVg2Mt,prakashyadav96,0,0,
,,,,,,,
1.27E+18,17-06-2020 01:59,Twitter for Android,"@amseshagiri It's far from fine anywhere in India
#indiavschina",ChetnaPatnaik,0,0,
,,,,,,,
1.27E+18,17-06-2020 01:47,Twitter for Android,"RT @A_X_A_T: No One Deserves the Title Of a 'Hero' more Than A Soldier ❤
We Salute You Indian Army 🙌
We all salute our Indian heroes and pa…",im_simple_24,0,2,
,,,,,,,
1.27E+18,17-06-2020 01:33,Twitter for Android,"RT @ritika_upadhya: No One Deserves the Title Of a 'Hero' more Than A Soldier ❤
We Salute You Indian Army 🙌
We all salute our Indian heroes…",100000xp,0,18,
,,,,,,,
1.27E+18,17-06-2020 01:31,Twitter for Android,"Word of the day: WAR
#NKoreaVsSKorea #IndiaVsChina #MyWillToStudyVsMyWillToLive https://t.co/RQmuOkl5fP",_Rodrigo_Yiyo,1,0,
,,,,,,,
1.27E+18,17-06-2020 01:31,Twitter for Android,"RT @Ankit_Anks: https://t.co/Wft2mTm733
Sequence of events leading to India -China clash
 #GalwanValley #IndiaChinaFaceOff #LadakhBorder #i…",purvilohia,0,1,
,,,,,,,
1.27E+18,17-06-2020 01:28,Twitter for Android,"And the #Chowkidaar of #56inch is preparing for his next 8PM bulletin.

#IndiaVsChina #GalwanValley… https://t.co/v6rBWLsoV3",raheem_indian,1,0,
,,,,,,,
1.27E+18,17-06-2020 01:04,Twitter for Android,"1962, anyone? 

#indiavschina #LadakhTension",ShujaZaheer123,0,0,
,,,,,,,
1.27E+18,17-06-2020 01:03,Twitter Web App,"To all the people asking for a surgical strike overnight
#worldwar3 #indiavschina #surgicalstrike 
Indian Army be l… https://t.co/bQE98GvsfI",Pratyushshshsh,2,0,
,,,,,,,
1.27E+18,17-06-2020 00:54,Twitter for Android,It's sad what is happening  amid cororna.#IndiaChinaFaceOff #ARMY #IndianArmy #indiavschina,Im_MohitVishal,2,0,
,,,,,,,
1.27E+18,16-06-2020 22:05,Twitter for Android,@AKhan1913 Well said bro @SHIFUJIJAIHIND #chinaindiaborder #IndianArmy #IndiaChinaFaceOff #IndianArmyZindabad #indiavschina,SayyedHaiderA13,3,0,
,,,,,,,
1.27E+18,16-06-2020 22:04,Twitter for Android,@AKhan1913 @SHIFUJIJAIHIND Well said bro #IndianArmy #IndiaChinaFaceOff #IndianArmyZindabad #indiavschina @SHIFUJIJAIHIND,SayyedHaiderA13,1,0,
,,,,,,,
1.27E+18,16-06-2020 22:01,Twitter for Android,"@HuXijin_GT Who is he?

He is the real PM of #Tibet
i.e. #DalaiLama

#ChinaIndiaFaceoff 
#IndianArmy… https://t.co/HJfoqnGCRU",jain____sahab,1,0,
,,,,,,,
1.27E+18,16-06-2020 21:39,Twitter for Android,"RT @ritika_upadhya: No One Deserves the Title Of a 'Hero' more Than A Soldier ❤
We Salute You Indian Army 🙌
We all salute our Indian heroes…",n_nagill,0,18,
,,,,,,,
1.27E+18,16-06-2020 21:31,Twitter for Android,"Yes, PoK and Aksai Chin both are Indian territories. #IndiaChinaFaceOff #indiavschina https://t.co/any6vd1LzD",MittalSurya9,1,1,
,,,,,,,
1.27E+18,16-06-2020 21:16,Twitter for Android,"RT @iamsr____: Rest in peace🙏
At least 20 Indian Army soldiers killed in a face-off with Chinese troops.
Also, 43 Chinese troops have been…",iamsr____,0,1,
,,,,,,,
1.27E+18,16-06-2020 21:14,Twitter for Android,"Rest in peace🙏
At least 20 Indian Army soldiers killed in a face-off with Chinese troops.
Also, 43 Chinese troops h… https://t.co/LNni60kqOC",iamsr____,3,1,
,,,,,,,
1.27E+18,16-06-2020 20:36,Twitter for Android,"Kuttas trending 
#WeakestPMModi remember this is #indiavschina 
#NotBJPVsChina .",Shubh1713,1,0,
,,,,,,,
1.27E+18,16-06-2020 20:17,Twitter Web App,"RT @RahulWa52839472: ""If a man says that he is not afraid      of dying,
 He is lying or a man of the Indian Army. ""🇮🇳
Salute to the martyr…",brutarov,0,3,
,,,,,,,
